image_path,question,answer
46/46de7017.jpg,What color are the connectors?,White
46/46de7017.jpg,What shape are the shelves?,Cube
46/46de7017.jpg,How many shelves are visible?,Six
46/46e04da4.jpg,What is the cabinet's color?,Oak
46/46e04da4.jpg,How many doors are visible?,Three
46/46e04da4.jpg,What shape are the cabinet doors?,Rectangular
46/46e16175.jpg,What animal is pictured?,Tiger
46/46e16175.jpg,What color are the tiger's stripes?,Black
46/46e16175.jpg,What is the background's color?,Green
46/46e50432.jpg,What color is the cushion?,Paprika
46/46e50432.jpg,How many cushion sections are there?,Two
46/46e50432.jpg,Are there ties visible?,Yes
46/46f05ea3.jpg,What is the boot's material?,Leather
46/46f05ea3.jpg,What is the outsole color?,Black
46/46f05ea3.jpg,How many boots appear?,One
46/46f73cef.jpg,What animal is featured?,Dog
46/46f73cef.jpg,What color is the dog?,White
46/46f73cef.jpg,What surrounds the dog?,Grass
46/46f9a26b.jpg,What shape are the lights?,Cylindrical
46/46f9a26b.jpg,What color are the light tubes?,White
46/46f9a26b.jpg,How many lights are visible?,Twenty
46/46fb261f.jpg,What color is the handle?,Red
46/46fb261f.jpg,What material are the bristles?,Plastic
46/46fb261f.jpg,What direction is the broom facing?,Left
47/4703045b.jpg,What pattern is on the tie?,Stripes
47/4703045b.jpg,What is the main color?,Navy
47/4703045b.jpg,What is the item?,Tie
47/47063731.jpg,What color are the plates?,White
47/47063731.jpg,How many bowls are stacked?,Six
47/47063731.jpg,Are there multiple plates?,Yes
47/4708c906.jpg,What color is the chair?,Grey
47/4708c906.jpg,What shape are the armrest holes?,Oval
47/4708c906.jpg,Is the chair on wheels?,Yes
47/4710e2be.jpg,What is the background color?,Yellow
47/4710e2be.jpg,How many shoes are visible?,Two
47/4710e2be.jpg,What pattern is printed?,Shoes
47/47182579.jpg,What is the color of the phone case?,Black
47/47182579.jpg,Is there a couple depicted?,Yes
47/47182579.jpg,What is the material of the phone case?,Hard
47/471b22b4.jpg,Is the cover textured?,Yes
47/471b22b4.jpg,What pattern is visible?,Leaves
47/471b22b4.jpg,What color are the leaves?,Brown
47/471ca52c.jpg,What is the color of the chain?,Silver
47/471ca52c.jpg,What shape is the primary stone?,Round
47/471ca52c.jpg,What kind of jewelry is this?,Necklace
47/4723eae9.jpg,What color are the leaves?,Orange
47/4723eae9.jpg,Is the case glossy?,No
47/4723eae9.jpg,What is the design's subject?,Leaves
47/472454d0.jpg,What color is the base?,Brown
47/472454d0.jpg,Is the hanging toy round?,Yes
47/472454d0.jpg,How many posts exist?,Three
47/472f96bd.jpg,What shape is the pendant?,Wing
47/472f96bd.jpg,What color is the necklace?,Rosegold
47/472f96bd.jpg,Is the background clear?,Yes
47/4736bed1.jpg,What color is the charger?,Black
47/4736bed1.jpg,What is the brand printed on the charger?,Amazonbasics
47/4736bed1.jpg,How many prongs are visible?,One
47/473cc6d9.jpg,What color are the bars?,Black
47/473cc6d9.jpg,What shape is the top?,Rounded
47/473cc6d9.jpg,How many wheels are visible?,Four
47/47458323.jpg,What is the dominant color of the leaves?,Orange
47/47458323.jpg,What is the main subject depicted?,Leaves
47/47458323.jpg,What is the case's material?,Hard
47/4747bfdc.jpg,What animal is the pendant shaped like?,Dolphin
47/4747bfdc.jpg,What color are most of the crystals?,Blue
47/4747bfdc.jpg,What material is the chain made of?,Silver
47/4747fab9.jpg,What color is the adapter?,Black
47/4747fab9.jpg,What shape is the main body?,Rectangular
47/4747fab9.jpg,What is the adapter's brand?,Amazonbasics
47/4747fab9.jpg,Is there a cord?,Yes
47/4747fab9.jpg,How many ports does it have?,Two
47/474d3b3d.jpg,What is the color of the phone's frame?,Black
47/474d3b3d.jpg,What object is printed on the case?,Headphones
47/474d3b3d.jpg,What is the background color on the case?,Brown
47/47514164.jpg,What color is the lower part of the bag?,Wine
47/47514164.jpg,What is the bag's type?,Handbag
47/47514164.jpg,What is the color of top flap?,Black
47/47558462.jpg,What material is the desk?,Wood
47/47558462.jpg,How many drawers are visible?,One
47/47558462.jpg,What is the drawer handle made of?,Metal
47/476596c0.jpg,Is the cover sparkly?,Yes
47/476596c0.jpg,What color is the lowest band?,Green
47/476596c0.jpg,What shape is the phone?,Rectangle
47/476818d9.jpg,What color are these shoes?,Black
47/476818d9.jpg,What are the shoes fastened with?,Laces
47/476818d9.jpg,What type of shoe is this?,Sneaker
47/476c8423.jpg,What is the bracelet's primary color?,Gold
47/476c8423.jpg,Is the bracelet surface engraved?,Yes
47/476c8423.jpg,Are there flowers on the bracelet?,Yes
47/476e4a34.jpg,What is the heel's material?,Rope
47/476e4a34.jpg,What is the shoe's color?,Pink
47/476e4a34.jpg,How many straps present?,Two
47/476ebb11.jpg,What color is the duvet?,Olive
47/476ebb11.jpg,What furniture is beside the bed?,Nightstand
47/476ebb11.jpg,Is a throw blanket present?,Yes
47/47719245.jpg,What color are the lids?,Grey
47/47719245.jpg,How many boxes are pictured?,Six
47/47719245.jpg,Is the box square?,Yes
47/47733596.jpg,What color is the dominant paint?,Blue
47/47733596.jpg,Is the case design abstract?,Yes
47/47733596.jpg,What shape is the camera cutout?,Square
47/47733596.jpg,What is the case's orientation?,Vertical
47/47733596.jpg,Is there any yellow paint?,Yes
47/4774aa2e.jpg,What shape is the clock?,Round
47/4774aa2e.jpg,What color is the frame?,Black
47/4774aa2e.jpg,What number is above six?,Seven
47/47771bc6.jpg,What is the primary metal color?,White
47/47771bc6.jpg,Is this item a ring?,Yes
47/47771bc6.jpg,Are diamonds present?,Yes
47/477a1310.jpg,What color is the heel?,Red
47/477a1310.jpg,What color are the laces?,Black
47/477a1310.jpg,What is the sole color?,White
47/47889252.jpg,What color is the sole?,White
47/47889252.jpg,What is the first letter of the brand?,B
47/47889252.jpg,How many laces are visible?,Two
47/478cd0dd.jpg,What object is centered?,Camera
47/478cd0dd.jpg,What pattern is covering?,Mountain
47/478cd0dd.jpg,What color is prominent?,Red
47/4790d8d7.jpg,What is the color of the baskets?,Beige
47/4790d8d7.jpg,How many baskets are in the image?,Three
47/4790d8d7.jpg,What shape are the baskets?,Rectangular
47/4790d8d7.jpg,What is in the biggest basket?,Bottles
47/4790d8d7.jpg,Are the baskets woven?,Yes
47/47997243.jpg,What color are the shoes?,White
47/47997243.jpg,Is there a heel?,Yes
47/47997243.jpg,Is there a pull-tab present?,Yes
47/47aaf55c.jpg,What color is the frame?,Black
47/47aaf55c.jpg,What numbers are Roman?,Numerals
47/47aaf55c.jpg,What is the object?,Clock
47/47ab876f.jpg,What shape is the table's top?,Round
47/47ab876f.jpg,What color are the table legs?,Black
47/47ab876f.jpg,What is the table's material?,Fabric
47/47b06b2e.jpg,What is the shelf's color?,Brown
47/47b06b2e.jpg,How many shelves exist?,Four
47/47b06b2e.jpg,What's on the bottom shelf?,Box
47/47be280a.jpg,What shape are the knobs?,Round
47/47be280a.jpg,What is the color of the knobs?,White
47/47be280a.jpg,What is the material of the screws?,Metal
47/47c1a7e2.jpg,What material is the platform?,Rope
47/47c1a7e2.jpg,What is the strap's buckle color?,Gold
47/47c1a7e2.jpg,What color are the straps?,Cognac
47/47c1a7e2.jpg,Are these sandals?,Yes
47/47c1a7e2.jpg,How many horizontal leather straps are visible?,Two
47/47cc78d5.jpg,What color is the rug?,Grey
47/47cc78d5.jpg,Is there a plant visible?,Yes
47/47cc78d5.jpg,Is the lamp arched?,Yes
47/47d1258f.jpg,What color is the shoe?,Black
47/47d1258f.jpg,What shape is the toe?,Pointed
47/47d1258f.jpg,Is this shoe a sandal?,Yes
47/47d1562a.jpg,What color is the top stripe?,Orange
47/47d1562a.jpg,Is there a camera cutout?,Yes
47/47d1562a.jpg,What is the pattern's direction?,Horizontal
47/47d734c4.jpg,What is the pill shape?,Oval
47/47d734c4.jpg,What color is the box?,Teal
47/47d734c4.jpg,What number of tablets?,96
47/47d90ab0.jpg,What is the case's pattern?,Waterdrops
47/47d90ab0.jpg,What shape is the camera cutout?,Circle
47/47d90ab0.jpg,What color are the drops?,Blue
47/47d9b38b.jpg,What is the sandal's color?,Cognac
47/47d9b38b.jpg,What footwear is this?,Sandal
47/47d9b38b.jpg,How many straps are visible?,Two
47/47db4fd0.jpg,What is the case's primary color?,Multicolor
47/47db4fd0.jpg,What is the case's material?,Hard
47/47db4fd0.jpg,Is there a camera opening?,Yes
47/47e06477.jpg,What color is the frame?,Black
47/47e06477.jpg,What number is at the top?,12
47/47e06477.jpg,What shape is the clock?,Round
47/47e29a39.jpg,What color are the shoes?,Black
47/47e29a39.jpg,What is the closure type?,Lace
47/47e29a39.jpg,Are the shoes wingtip?,Yes
47/47eb6daf.jpg,What color is the base?,Black
47/47eb6daf.jpg,How many legs does the base have?,Three
47/47eb6daf.jpg,What color is the microphone?,White
47/47f5161c.jpg,What is the blanket's texture?,Fuzzy
47/47f5161c.jpg,What color is the throw?,Ivory
47/47f5161c.jpg,What room has the blanket been put in?,Living
47/47fb59ea.jpg,What is the dominant color?,Green
47/47fb59ea.jpg,Is there a design?,Yes
47/47fb59ea.jpg,What shape is the central design?,Leaf
47/47fd4b70.jpg,What word is printed?,Queen
47/47fd4b70.jpg,What color is the case?,Black
47/47fd4b70.jpg,What is above word printed?,Crown
48/4802f6db.jpg,What shape predominates?,Circle
48/4802f6db.jpg,What color is outermost circle?,Purple
48/4802f6db.jpg,What is the background color?,Yellow
48/480705c3.jpg,What color is the stone?,Green
48/480705c3.jpg,What is the necklace material?,Metal
48/480705c3.jpg,What shape is the stone?,Round
48/480c1bcb.jpg,What shape are the binders?,Rectangular
48/480c1bcb.jpg,What color is the second binder?,Red
48/480c1bcb.jpg,How many binders are visible?,Four
48/4810039e.jpg,Is the chair's seat tufted?,Yes
48/4810039e.jpg,What is the chair's main color?,White
48/4810039e.jpg,Is the base round?,Yes
48/4816626c.jpg,What color are the bars?,Red
48/4816626c.jpg,What shape are the bar end caps?,Round
48/4816626c.jpg,How many bars are visible?,Two
48/4816626c.jpg,What color are the handle grips?,Black
48/4816626c.jpg,Are the bars elevated?,Yes
48/4819a3e8.jpg,What bird is pictured?,Parrot
48/4819a3e8.jpg,What is the main color of the parrot?,Blue
48/4819a3e8.jpg,Is the parrot on a branch?,Yes
48/481bb53d.jpg,What color dominates the sky?,Blue
48/481bb53d.jpg,What object is at the bottom?,Tree
48/481bb53d.jpg,Is the case rectangular?,Yes
48/481f5281.jpg,Is the background white?,Yes
48/481f5281.jpg,What color is dominant?,Blue
48/481f5281.jpg,Is there a camera hole?,Yes
48/4820a712.jpg,What shape are the gemstones?,Cushion
48/4820a712.jpg,What color are the earrings?,Garnet
48/4820a712.jpg,What is the earring's closure type?,Leverback
48/4820a712.jpg,How many earrings are visible?,Two
48/4820a712.jpg,What is the earring style?,Drop
48/4821ac1a.jpg,What is the case's background color?,Blue
48/4821ac1a.jpg,How many eyes are visible?,Two
48/4821ac1a.jpg,Is there a smile?,Yes
48/482c71f1.jpg,What shape is the pendant?,State
48/482c71f1.jpg,What is the necklace material?,Metal
48/482c71f1.jpg,What direction is the pendant facing?,Left
48/483bfe8d.jpg,What color is the stool?,Gray
48/483bfe8d.jpg,Is there a visible base?,Yes
48/483bfe8d.jpg,What shape is the seat?,Round
48/483c2b15.jpg,What color are the sheets?,White
48/483c2b15.jpg,Is there a headboard visible?,Yes
48/483c2b15.jpg,What shape are the pillows?,Square
48/483c2b15.jpg,Are there any lamps visible?,Yes
48/483c2b15.jpg,What is the pattern on the brick wall?,Brick
48/483d5e2a.jpg,What color are the shoes?,Burgundy
48/483d5e2a.jpg,What type of shoes are these?,Derbies
48/483d5e2a.jpg,How many shoes are visible?,One
48/483d5e2a.jpg,What is the sole color?,Brown
48/483d5e2a.jpg,What material are the shoes?,Suede
48/4840bbed.jpg,What shape are the zirconia?,Round
48/4840bbed.jpg,What is the necklace's metal color?,Silver
48/4840bbed.jpg,What jewelry type is visible?,Necklace
48/4845159e.jpg,What is the main color?,Cream
48/4845159e.jpg,What is the item's pattern?,Diamond
48/4845159e.jpg,Is it a pillow?,Yes
48/48495018.jpg,What color are the shoes?,Tan
48/48495018.jpg,What is the shoe's closure type?,Laces
48/48495018.jpg,Is the shoe perforated?,Yes
48/484e354d.jpg,What color are the sandals?,Tan
48/484e354d.jpg,Are toes visible?,Yes
48/484e354d.jpg,What is the flooring?,Tile
48/484fa6bc.jpg,What color are the flowers?,White
48/484fa6bc.jpg,What shape is the camera cutout?,Oval
48/484fa6bc.jpg,What is the case's material?,Silicone
48/48563683.jpg,What color is the bird's chest?,Yellow
48/48563683.jpg,Is the bird on a branch?,Yes
48/48563683.jpg,What animal is displayed?,Toucan
48/48578a4c.jpg,What is the shoe's color?,Black
48/48578a4c.jpg,Is the shoe shiny?,Yes
48/48578a4c.jpg,Are there studs?,Yes
48/48584c93.jpg,What is the background color?,Blue
48/48584c93.jpg,Is there a smile?,Yes
48/48584c93.jpg,How many eyes are visible?,Two
48/4858c6cc.jpg,What color is the storage box?,Brown
48/4858c6cc.jpg,Is there a window on top?,Yes
48/4858c6cc.jpg,How many handles are visible?,One
48/485cd49a.jpg,What color is predominantly at the bottom?,Blue
48/485cd49a.jpg,What material does the case appear to be?,Plastic
48/485cd49a.jpg,What is the pattern type of the cover?,Abstract
48/485dd689.jpg,What pattern is covering the case?,Abstract
48/485dd689.jpg,What color is Aayega?,Black
48/485dd689.jpg,Is there camera lens on the case?,Yes
48/486019d0.jpg,What is the table's material?,Wood
48/486019d0.jpg,How many drawers are visible?,Three
48/486019d0.jpg,What is on top of the table?,Flowers
48/4860a28c.jpg,What color are the handlebars?,Brown
48/4860a28c.jpg,What type of vehicle is this?,Scooter
48/4860a28c.jpg,What is the scooter's primary color?,Gray
48/4860a414.jpg,Is the table rectangular?,Yes
48/4860a414.jpg,What color is the table?,Brown
48/4860a414.jpg,What material is the table?,Wicker
48/486308dc.jpg,What number is on the wipes?,365
48/486308dc.jpg,What is the color of the flower?,Orange
48/486308dc.jpg,How many refill packs are there?,Six
48/4863d5fd.jpg,What color is the measuring cup?,Black
48/4863d5fd.jpg,What shape is the waffle maker?,Round
48/4863d5fd.jpg,What is the device material?,Steel
48/4867af63.jpg,What color is the product?,Black
48/4867af63.jpg,How many support bars are shown?,Two
48/4867af63.jpg,Is the mount assembled?,Partially
48/4868dcb8.jpg,What is the shoe's color?,Black
48/4868dcb8.jpg,What is the closure type?,Laces
48/4868dcb8.jpg,What is the material?,Leather
48/486cecb3.jpg,What is the background color?,Pink
48/486cecb3.jpg,What animal is printed on the case?,Unicorn
48/486cecb3.jpg,What color is the phone's screen?,Red
48/486e8e33.jpg,What is the pattern's type?,Abstract
48/486e8e33.jpg,What is the most prominent color?,Blue
48/486e8e33.jpg,Is the background swirling?,Yes
48/4875690d.jpg,What is the primary color?,Purple
48/4875690d.jpg,What is on the cover?,Flowers
48/4875690d.jpg,What shape is the cover?,Rectangle
48/48761a7f.jpg,What color is the sole?,White
48/48761a7f.jpg,Are laces visible?,Yes
48/48761a7f.jpg,What kind of footwear is it?,Shoes
48/487aa971.jpg,What color are the stripes?,Black
48/487aa971.jpg,What is the towel's primary color?,White
48/487aa971.jpg,What shape is the towel?,Rectangle
48/4882dacf.jpg,What is the background color?,Pink
48/4882dacf.jpg,What shape are the perfume bottles?,Square
48/4882dacf.jpg,How many perfume bottles are partially visible?,Four
48/4883bf14.jpg,What color is the object?,Beige
48/4883bf14.jpg,What shape is the basket's top?,Rectangular
48/4883bf14.jpg,Is this a wastebasket?,Yes
48/48849767.jpg,What is the shoe's color?,Brown
48/48849767.jpg,What type of closure does sandal have?,Velcro
48/48849767.jpg,How many horizontal straps are visible?,Four
48/48891789.jpg,What pattern is visible?,Paisley
48/48891789.jpg,What is the color of the bow?,Silver
48/48891789.jpg,Is the bow pre-tied?,Yes
48/488cd9eb.jpg,What color is the plate?,Brass
48/488cd9eb.jpg,How many switches?,Four
48/488cd9eb.jpg,Is it horizontal or vertical?,Horizontal
48/4892acce.jpg,What color are the laces?,Black
48/4892acce.jpg,What color is the heel?,White
48/4892acce.jpg,What is the shoe's primary color?,Grey
48/4897732d.jpg,What is the color of the shoe?,Gold
48/4897732d.jpg,What shape is the heel?,Block
48/4897732d.jpg,Is there a pearl?,Yes
48/4897732d.jpg,What is the material of the shoe?,Leather
48/4897732d.jpg,Are there fringes on the shoe?,Yes
48/489bc2d9.jpg,What color is the dress?,Red
48/489bc2d9.jpg,How many speakers shown?,Zero
48/489bc2d9.jpg,What is the background color?,Pink
